Raw 0x114d4048  Time:  290275400;  DifTime: 436
Raw 0x114d415d  Time:  290275677;  DifTime: 277
Raw 0x114d4271  Time:  290275953;  DifTime: 276
Raw 0x114d4382  Time:  290276226;  DifTime: 273
Raw 0x114d4492  Time:  290276498;  DifTime: 272
Raw 0x114d45a6  Time:  290276774;  DifTime: 276
Raw 0x114d46b6  Time:  290277046;  DifTime: 272
Raw 0x114d47c9  Time:  290277321;  DifTime: 275
Raw 0x114d48da  Time:  290277594;  DifTime: 273
Raw 0x114d49ec  Time:  290277868;  DifTime: 274
Raw 0x114d4aff  Time:  290278143;  DifTime: 275
Raw 0x114d4c12  Time:  290278418;  DifTime: 275
Raw 0x114d4d26  Time:  290278694;  DifTime: 276
Raw 0x114d4e38  Time:  290278968;  DifTime: 274
Raw 0x114d4f49  Time:  290279241;  DifTime: 273
Raw 0x114d505b  Time:  290279515;  DifTime: 274
Raw 0x114d516d  Time:  290279789;  DifTime: 274
Raw 0x114d527d  Time:  290280061;  DifTime: 272
Raw 0x114d5391  Time:  290280337;  DifTime: 276
Raw 0x114d54a2  Time:  290280610;  DifTime: 273
Raw 0x114d55b6  Time:  290280886;  DifTime: 276
Raw 0x114d56c6  Time:  290281158;  DifTime: 272
Raw 0x114d57d5  Time:  290281429;  DifTime: 271
Raw 0x114d58e7  Time:  290281703;  DifTime: 274
Raw 0x114d59fb  Time:  290281979;  DifTime: 276
Raw 0x114d5b0c  Time:  290282252;  DifTime: 273
Raw 0x114d5c1b  Time:  290282523;  DifTime: 271
Raw 0x114d5d32  Time:  290282802;  DifTime: 279
Raw 0x114d5e43  Time:  290283075;  DifTime: 273
Raw 0x114d5f55  Time:  290283349;  DifTime: 274
Raw 0x114d6063  Time:  290283619;  DifTime: 270
Raw 0x114d6175  Time:  290283893;  DifTime: 274
Raw 0x114d6289  Time:  290284169;  DifTime: 276
Raw 0x114d639d  Time:  290284445;  DifTime: 276
Raw 0x114d64ac  Time:  290284716;  DifTime: 271
Raw 0x114d65a9  Time:  290284969;  DifTime: 253
Raw 0x114d66a2  Time:  290285218;  DifTime: 249
Raw 0x114d67f6  Time:  290285558;  DifTime: 340
Raw 0x114d68f6  Time:  290285814;  DifTime: 256
Raw 0x114d69f8  Time:  290286072;  DifTime: 258
Raw 0x114d6af7  Time:  290286327;  DifTime: 255
Raw 0x114d6bf6  Time:  290286582;  DifTime: 255
Raw 0x114d6cf5  Time:  290286837;  DifTime: 255
Raw 0x114d6df6  Time:  290287094;  DifTime: 257
Raw 0x114d6ef5  Time:  290287349;  DifTime: 255
Raw 0x114d6ff6  Time:  290287606;  DifTime: 257
Raw 0x114d70f5  Time:  290287861;  DifTime: 255
Raw 0x114d71f5  Time:  290288117;  DifTime: 256
Raw 0x114d72f6  Time:  290288374;  DifTime: 257
Raw 0x114d73f5  Time:  290288629;  DifTime: 255
Raw 0x114d74f6  Time:  290288886;  DifTime: 257
Raw 0x114d75f6  Time:  290289142;  DifTime: 256
Raw 0x114d76f5  Time:  290289397;  DifTime: 255
Raw 0x114d77f7  Time:  290289655;  DifTime: 258
Raw 0x114d78f7  Time:  290289911;  DifTime: 256
Raw 0x114d79f5  Time:  290290165;  DifTime: 254
Raw 0x114d7af7  Time:  290290423;  DifTime: 258
Raw 0x114d7bf6  Time:  290290678;  DifTime: 255
Raw 0x114d7cf2  Time:  290290930;  DifTime: 252
Raw 0x114d7df1  Time:  290291185;  DifTime: 255
Raw 0x114d7ef5  Time:  290291445;  DifTime: 260
Raw 0x114d7ff4  Time:  290291700;  DifTime: 255
Raw 0x114d80f1  Time:  290291953;  DifTime: 253
Raw 0x114d81f0  Time:  290292208;  DifTime: 255
Raw 0x114d82f1  Time:  290292465;  DifTime: 257
Raw 0x114d83ee  Time:  290292718;  DifTime: 253
Raw 0x114d84f0  Time:  290292976;  DifTime: 258
Raw 0x114d85ee  Time:  290293230;  DifTime: 254
Raw 0x114d86ee  Time:  290293486;  DifTime: 256
Raw 0x114d87ed  Time:  290293741;  DifTime: 255
Raw 0x114d88e9  Time:  290293993;  DifTime: 252
Raw 0x114d89e8  Time:  290294248;  DifTime: 255
Raw 0x114d8ae9  Time:  290294505;  DifTime: 257
Raw 0x114d8c19  Time:  290294809;  DifTime: 304
Raw 0x114d8d1a  Time:  290295066;  DifTime: 257
Raw 0x114d8e19  Time:  290295321;  DifTime: 255
Raw 0x114d8f82  Time:  290295682;  DifTime: 361
Raw 0x114d9085  Time:  290295941;  DifTime: 259
Raw 0x114d9185  Time:  290296197;  DifTime: 256
Raw 0x114d92ee  Time:  290296558;  DifTime: 361
Raw 0x114d93ed  Time:  290296813;  DifTime: 255
Raw 0x114d94ee  Time:  290297070;  DifTime: 257
Raw 0x114d95ef  Time:  290297327;  DifTime: 257
Raw 0x114d96f1  Time:  290297585;  DifTime: 258
Raw 0x114d97f2  Time:  290297842;  DifTime: 257
Raw 0x114d98f3  Time:  290298099;  DifTime: 257
Raw 0x114d99f4  Time:  290298356;  DifTime: 257
Raw 0x114d9af4  Time:  290298612;  DifTime: 256
Raw 0x114d9bf4  Time:  290298868;  DifTime: 256
Raw 0x114d9cf3  Time:  290299123;  DifTime: 255
Raw 0x114d9df4  Time:  290299380;  DifTime: 257
Raw 0x114d9ef6  Time:  290299638;  DifTime: 258
Raw 0x114d9ffb  Time:  290299899;  DifTime: 261
Raw 0x114da0fd  Time:  290300157;  DifTime: 258
Raw 0x114da1fd  Time:  290300413;  DifTime: 256
Raw 0x114da2fd  Time:  290300669;  DifTime: 256
Raw 0x114da3fe  Time:  290300926;  DifTime: 257
Raw 0x114da500  Time:  290301184;  DifTime: 258
Raw 0x114da600  Time:  290301440;  DifTime: 256
Raw 0x114da6ff  Time:  290301695;  DifTime: 255
Raw 0x114da801  Time:  290301953;  DifTime: 258
Raw 0x114da902  Time:  290302210;  DifTime: 257
Raw 0x114daa03  Time:  290302467;  DifTime: 257
Raw 0x114dab03  Time:  290302723;  DifTime: 256
Raw 0x114dac07  Time:  290302983;  DifTime: 260
Raw 0x114dad08  Time:  290303240;  DifTime: 257
Raw 0x114dae06  Time:  290303494;  DifTime: 254
Raw 0x114daf08  Time:  290303752;  DifTime: 258
Raw 0x114db00a  Time:  290304010;  DifTime: 258
Raw 0x114db10c  Time:  290304268;  DifTime: 258
Raw 0x114db20c  Time:  290304524;  DifTime: 256
Raw 0x114db331  Time:  290304817;  DifTime: 293
Raw 0x114db429  Time:  290305065;  DifTime: 248
Raw 0x114db51c  Time:  290305308;  DifTime: 243
Raw 0x114db613  Time:  290305555;  DifTime: 247
Raw 0x114db764  Time:  290305892;  DifTime: 337
Raw 0x114db85a  Time:  290306138;  DifTime: 246
Raw 0x114db94f  Time:  290306383;  DifTime: 245
Raw 0x114dba41  Time:  290306625;  DifTime: 242
Raw 0x114dbb33  Time:  290306867;  DifTime: 242
Raw 0x114dbc25  Time:  290307109;  DifTime: 242
Raw 0x114dbd1a  Time:  290307354;  DifTime: 245
Raw 0x114dbe0c  Time:  290307596;  DifTime: 242
Raw 0x114dbf02  Time:  290307842;  DifTime: 246
Raw 0x114dc000  Time:  290308096;  DifTime: 254
Raw 0x114dc0f4  Time:  290308340;  DifTime: 244
Raw 0x114dc1e8  Time:  290308584;  DifTime: 244
Raw 0x114dc2de  Time:  290308830;  DifTime: 246
Raw 0x114dc3d1  Time:  290309073;  DifTime: 243
Raw 0x114dc4c5  Time:  290309317;  DifTime: 244
Raw 0x114dc5b8  Time:  290309560;  DifTime: 243
Raw 0x114dc6ab  Time:  290309803;  DifTime: 243
Raw 0x114dc79b  Time:  290310043;  DifTime: 240
Raw 0x114dc891  Time:  290310289;  DifTime: 246
Raw 0x114dc983  Time:  290310531;  DifTime: 242
Raw 0x114dca75  Time:  290310773;  DifTime: 242
Raw 0x114dcb69  Time:  290311017;  DifTime: 244
Raw 0x114dcc5a  Time:  290311258;  DifTime: 241
Raw 0x114dcd4e  Time:  290311502;  DifTime: 244
Raw 0x114dce3f  Time:  290311743;  DifTime: 241
Raw 0x114dcf31  Time:  290311985;  DifTime: 242
Raw 0x114dd028  Time:  290312232;  DifTime: 247
Raw 0x114dd119  Time:  290312473;  DifTime: 241
Raw 0x114dd20b  Time:  290312715;  DifTime: 242
Raw 0x114dd2fd  Time:  290312957;  DifTime: 242
Raw 0x114dd3f1  Time:  290313201;  DifTime: 244
Raw 0x114dd4e4  Time:  290313444;  DifTime: 243
Raw 0x114dd5d8  Time:  290313688;  DifTime: 244
Raw 0x114dd6cc  Time:  290313932;  DifTime: 244
Raw 0x114dd7be  Time:  290314174;  DifTime: 242
Raw 0x114dd8b1  Time:  290314417;  DifTime: 243
Raw 0x114dd9ec  Time:  290314732;  DifTime: 315
Raw 0x114ddaf8  Time:  290315000;  DifTime: 268
Raw 0x114ddbec  Time:  290315244;  DifTime: 244
Raw 0x114ddce0  Time:  290315488;  DifTime: 244
Raw 0x114dddd6  Time:  290315734;  DifTime: 246
Raw 0x114ddf32  Time:  290316082;  DifTime: 348
Raw 0x114de028  Time:  290316328;  DifTime: 246
Raw 0x114de11d  Time:  290316573;  DifTime: 245
Raw 0x114de214  Time:  290316820;  DifTime: 247
Raw 0x114de307  Time:  290317063;  DifTime: 243
Raw 0x114de3fb  Time:  290317307;  DifTime: 244
Raw 0x114de4f1  Time:  290317553;  DifTime: 246
Raw 0x114de5e3  Time:  290317795;  DifTime: 242
Raw 0x114de73f  Time:  290318143;  DifTime: 348
Raw 0x114de833  Time:  290318387;  DifTime: 244
Raw 0x114de926  Time:  290318630;  DifTime: 243
Raw 0x114dea17  Time:  290318871;  DifTime: 241
Raw 0x114deb0b  Time:  290319115;  DifTime: 244
Raw 0x114debfe  Time:  290319358;  DifTime: 243
Raw 0x114decf1  Time:  290319601;  DifTime: 243
Raw 0x114dede8  Time:  290319848;  DifTime: 247
Raw 0x114deede  Time:  290320094;  DifTime: 246
Raw 0x114defd1  Time:  290320337;  DifTime: 243
Raw 0x114df0c3  Time:  290320579;  DifTime: 242
Raw 0x114df1b7  Time:  290320823;  DifTime: 244
Raw 0x114df2ac  Time:  290321068;  DifTime: 245
Raw 0x114df39f  Time:  290321311;  DifTime: 243
Raw 0x114df493  Time:  290321555;  DifTime: 244
Raw 0x114df587  Time:  290321799;  DifTime: 244
Raw 0x114df67c  Time:  290322044;  DifTime: 245
Raw 0x114df770  Time:  290322288;  DifTime: 244
Raw 0x114df864  Time:  290322532;  DifTime: 244
Raw 0x114df959  Time:  290322777;  DifTime: 245
Raw 0x114dfa4b  Time:  290323019;  DifTime: 242
Raw 0x114dfb3f  Time:  290323263;  DifTime: 244
Raw 0x114dfc34  Time:  290323508;  DifTime: 245
Raw 0x114dfd27  Time:  290323751;  DifTime: 243
Raw 0x114dfe20  Time:  290324000;  DifTime: 249
Raw 0x114dff13  Time:  290324243;  DifTime: 243
Raw 0x114e0004  Time:  290324484;  DifTime: 241
Raw 0x114e01a6  Time:  290324902;  DifTime: 418
Raw 0x114e02a8  Time:  290325160;  DifTime: 258
Raw 0x114e03a5  Time:  290325413;  DifTime: 253
Raw 0x114e04a0  Time:  290325664;  DifTime: 251
Raw 0x114e059b  Time:  290325915;  DifTime: 251
Raw 0x114e0707  Time:  290326279;  DifTime: 364
Raw 0x114e0806  Time:  290326534;  DifTime: 255
Raw 0x114e0903  Time:  290326787;  DifTime: 253
Raw 0x114e0a04  Time:  290327044;  DifTime: 257
Raw 0x114e0b03  Time:  290327299;  DifTime: 255
Raw 0x114e0c00  Time:  290327552;  DifTime: 253
Raw 0x114e0cfb  Time:  290327803;  DifTime: 251
Raw 0x114e0df8  Time:  290328056;  DifTime: 253
Raw 0x114e0ef7  Time:  290328311;  DifTime: 255
Raw 0x114e0ff3  Time:  290328563;  DifTime: 252
Raw 0x114e10ef  Time:  290328815;  DifTime: 252
Raw 0x114e11eb  Time:  290329067;  DifTime: 252
Raw 0x114e12e5  Time:  290329317;  DifTime: 250
Raw 0x114e13e3  Time:  290329571;  DifTime: 254
Raw 0x114e14df  Time:  290329823;  DifTime: 252
Raw 0x114e15da  Time:  290330074;  DifTime: 251
Raw 0x114e16d7  Time:  290330327;  DifTime: 253
Raw 0x114e1817  Time:  290330647;  DifTime: 320
Raw 0x114e19c7  Time:  290331079;  DifTime: 432
Raw 0x114e1ac9  Time:  290331337;  DifTime: 258
Raw 0x114e1bc9  Time:  290331593;  DifTime: 256
Raw 0x114e1ccd  Time:  290331853;  DifTime: 260
Raw 0x114e1dce  Time:  290332110;  DifTime: 257
Raw 0x114e1ecf  Time:  290332367;  DifTime: 257
Raw 0x114e1fce  Time:  290332622;  DifTime: 255
Raw 0x114e20d0  Time:  290332880;  DifTime: 258
Raw 0x114e21cd  Time:  290333133;  DifTime: 253
Raw 0x114e22cd  Time:  290333389;  DifTime: 256
Raw 0x114e23cd  Time:  290333645;  DifTime: 256
Raw 0x114e24cd  Time:  290333901;  DifTime: 256
Raw 0x114e25cc  Time:  290334156;  DifTime: 255
Raw 0x114e26cd  Time:  290334413;  DifTime: 257
Raw 0x114e27cf  Time:  290334671;  DifTime: 258
Raw 0x114e2aa8  Time:  290335400;  DifTime: 729
Raw 0x114e2ba8  Time:  290335656;  DifTime: 256
Raw 0x114e2ca6  Time:  290335910;  DifTime: 254
Raw 0x114e2da2  Time:  290336162;  DifTime: 252
Raw 0x114e2ed9  Time:  290336473;  DifTime: 311
Raw 0x114e2fdb  Time:  290336731;  DifTime: 258
Raw 0x114e30da  Time:  290336986;  DifTime: 255
Raw 0x114e31d9  Time:  290337241;  DifTime: 255
Raw 0x114e32da  Time:  290337498;  DifTime: 257
Raw 0x114e33d9  Time:  290337753;  DifTime: 255
Raw 0x114e34da  Time:  290338010;  DifTime: 257
Raw 0x114e35d7  Time:  290338263;  DifTime: 253
Raw 0x114e36d5  Time:  290338517;  DifTime: 254
Raw 0x114e37d5  Time:  290338773;  DifTime: 256
Raw 0x114e38d4  Time:  290339028;  DifTime: 255
Raw 0x114e39d6  Time:  290339286;  DifTime: 258
Raw 0x114e3ad6  Time:  290339542;  DifTime: 256
Raw 0x114e3bd6  Time:  290339798;  DifTime: 256
Raw 0x114e3cdc  Time:  290340060;  DifTime: 262
Raw 0x114e3dda  Time:  290340314;  DifTime: 254
Raw 0x114e3f44  Time:  290340676;  DifTime: 362
Raw 0x114e4046  Time:  290340934;  DifTime: 258
Raw 0x114e4146  Time:  290341190;  DifTime: 256
Raw 0x114e4244  Time:  290341444;  DifTime: 254
Raw 0x114e4342  Time:  290341698;  DifTime: 254
Raw 0x114e4442  Time:  290341954;  DifTime: 256
Raw 0x114e4542  Time:  290342210;  DifTime: 256
Raw 0x114e4643  Time:  290342467;  DifTime: 257
Raw 0x114e4741  Time:  290342721;  DifTime: 254
Raw 0x114e4840  Time:  290342976;  DifTime: 255
Raw 0x114e493f  Time:  290343231;  DifTime: 255
Raw 0x114e4a3e  Time:  290343486;  DifTime: 255
Raw 0x114e4b3d  Time:  290343741;  DifTime: 255
Raw 0x114e4c3d  Time:  290343997;  DifTime: 256
Raw 0x114e4d3c  Time:  290344252;  DifTime: 255
Raw 0x114e4e3a  Time:  290344506;  DifTime: 254
Raw 0x114e4f67  Time:  290344807;  DifTime: 301
Raw 0x114e5074  Time:  290345076;  DifTime: 269
Raw 0x114e5179  Time:  290345337;  DifTime: 261
Raw 0x114e527d  Time:  290345597;  DifTime: 260
Raw 0x114e5382  Time:  290345858;  DifTime: 261
Raw 0x114e5487  Time:  290346119;  DifTime: 261
Raw 0x114e558d  Time:  290346381;  DifTime: 262
Raw 0x114e56ee  Time:  290346734;  DifTime: 353
Raw 0x114e57f2  Time:  290346994;  DifTime: 260
Raw 0x114e58f1  Time:  290347249;  DifTime: 255
Raw 0x114e59f1  Time:  290347505;  DifTime: 256
Raw 0x114e5af0  Time:  290347760;  DifTime: 255
Raw 0x114e5bee  Time:  290348014;  DifTime: 254
Raw 0x114e5cee  Time:  290348270;  DifTime: 256
Raw 0x114e5df1  Time:  290348529;  DifTime: 259
Raw 0x114e5ef2  Time:  290348786;  DifTime: 257
Raw 0x114e5ff0  Time:  290349040;  DifTime: 254
Raw 0x114e60ee  Time:  290349294;  DifTime: 254
Raw 0x114e61ed  Time:  290349549;  DifTime: 255
Raw 0x114e62eb  Time:  290349803;  DifTime: 254
Raw 0x114e63ec  Time:  290350060;  DifTime: 257
Raw 0x114e64ed  Time:  290350317;  DifTime: 257
Raw 0x114e65ed  Time:  290350573;  DifTime: 256
Raw 0x114e66ee  Time:  290350830;  DifTime: 257
Raw 0x114e67ed  Time:  290351085;  DifTime: 255
Raw 0x114e68ee  Time:  290351342;  DifTime: 257
Raw 0x114e69ee  Time:  290351598;  DifTime: 256
Raw 0x114e6aed  Time:  290351853;  DifTime: 255
Raw 0x114e6bed  Time:  290352109;  DifTime: 256
Raw 0x114e6cee  Time:  290352366;  DifTime: 257
Raw 0x114e6df0  Time:  290352624;  DifTime: 258
Raw 0x114e6ef0  Time:  290352880;  DifTime: 256
Raw 0x114e6fef  Time:  290353135;  DifTime: 255
Raw 0x114e70ee  Time:  290353390;  DifTime: 255
Raw 0x114e71ef  Time:  290353647;  DifTime: 257
Raw 0x114e72eb  Time:  290353899;  DifTime: 252
Raw 0x114e73eb  Time:  290354155;  DifTime: 256
Raw 0x114e74e9  Time:  290354409;  DifTime: 254
Raw 0x114e75ea  Time:  290354666;  DifTime: 257
Raw 0x114e7721  Time:  290354977;  DifTime: 311
Raw 0x114e782f  Time:  290355247;  DifTime: 270
Raw 0x114e793a  Time:  290355514;  DifTime: 267
Raw 0x114e7a4a  Time:  290355786;  DifTime: 272
Raw 0x114e7b58  Time:  290356056;  DifTime: 270
Raw 0x114e7c65  Time:  290356325;  DifTime: 269
Raw 0x114e7d73  Time:  290356595;  DifTime: 270
Raw 0x114e7efe  Time:  290356990;  DifTime: 395
Raw 0x114e8010  Time:  290357264;  DifTime: 274
Raw 0x114e8122  Time:  290357538;  DifTime: 274
Raw 0x114e8231  Time:  290357809;  DifTime: 271
Raw 0x114e8344  Time:  290358084;  DifTime: 275
Raw 0x114e8455  Time:  290358357;  DifTime: 273
Raw 0x114e8565  Time:  290358629;  DifTime: 272
Raw 0x114e8677  Time:  290358903;  DifTime: 274
Raw 0x114e878a  Time:  290359178;  DifTime: 275
Raw 0x114e889c  Time:  290359452;  DifTime: 274
Raw 0x114e89af  Time:  290359727;  DifTime: 275
Raw 0x114e8ac0  Time:  290360000;  DifTime: 273
Raw 0x114e8bd4  Time:  290360276;  DifTime: 276
Raw 0x114e8ce4  Time:  290360548;  DifTime: 272
Raw 0x114e8df7  Time:  290360823;  DifTime: 275
Raw 0x114e8f0b  Time:  290361099;  DifTime: 276
Raw 0x114e901c  Time:  290361372;  DifTime: 273
Raw 0x114e9130  Time:  290361648;  DifTime: 276
Raw 0x114e9242  Time:  290361922;  DifTime: 274
Raw 0x114e9353  Time:  290362195;  DifTime: 273
Raw 0x114e9465  Time:  290362469;  DifTime: 274
Raw 0x114e9578  Time:  290362744;  DifTime: 275
Raw 0x114e9688  Time:  290363016;  DifTime: 272
Raw 0x114e9799  Time:  290363289;  DifTime: 273
Raw 0x114e9913  Time:  290363667;  DifTime: 378
Raw 0x114e9a24  Time:  290363940;  DifTime: 273
Raw 0x114e9b39  Time:  290364217;  DifTime: 277
Raw 0x114e9c49  Time:  290364489;  DifTime: 272
Raw 0x114e9d5b  Time:  290364763;  DifTime: 274
Raw 0x114e9e9b  Time:  290365083;  DifTime: 320
Raw 0x114e9f9e  Time:  290365342;  DifTime: 259
Raw 0x114ea0a1  Time:  290365601;  DifTime: 259
Raw 0x114ea1a7  Time:  290365863;  DifTime: 262
Raw 0x114ea2a7  Time:  290366119;  DifTime: 256
Raw 0x114ea3a9  Time:  290366377;  DifTime: 258
Raw 0x114ea4a9  Time:  290366633;  DifTime: 256
Raw 0x114ea5aa  Time:  290366890;  DifTime: 257
Raw 0x114ea701  Time:  290367233;  DifTime: 343
Raw 0x114ea806  Time:  290367494;  DifTime: 261
Raw 0x114ea905  Time:  290367749;  DifTime: 255
Raw 0x114eaa08  Time:  290368008;  DifTime: 259
Raw 0x114eab09  Time:  290368265;  DifTime: 257
Raw 0x114eac0a  Time:  290368522;  DifTime: 257
Raw 0x114ead0a  Time:  290368778;  DifTime: 256
Raw 0x114eae0c  Time:  290369036;  DifTime: 258
Raw 0x114eaf0c  Time:  290369292;  DifTime: 256
Raw 0x114eb00d  Time:  290369549;  DifTime: 257
Raw 0x114eb10e  Time:  290369806;  DifTime: 257
Raw 0x114eb20f  Time:  290370063;  DifTime: 257
Raw 0x114eb311  Time:  290370321;  DifTime: 258
Raw 0x114eb413  Time:  290370579;  DifTime: 258
Raw 0x114eb513  Time:  290370835;  DifTime: 256
Raw 0x114eb613  Time:  290371091;  DifTime: 256
Raw 0x114eb712  Time:  290371346;  DifTime: 255
Raw 0x114eb813  Time:  290371603;  DifTime: 257
Raw 0x114eb913  Time:  290371859;  DifTime: 256
Raw 0x114eba14  Time:  290372116;  DifTime: 257
Raw 0x114ebb13  Time:  290372371;  DifTime: 255
Raw 0x114ebc15  Time:  290372629;  DifTime: 258
Raw 0x114ebd15  Time:  290372885;  DifTime: 256
Raw 0x114ebe15  Time:  290373141;  DifTime: 256
Raw 0x114ebf18  Time:  290373400;  DifTime: 259
Raw 0x114ec015  Time:  290373653;  DifTime: 253
Raw 0x114ec116  Time:  290373910;  DifTime: 257
Raw 0x114ec21b  Time:  290374171;  DifTime: 261
Raw 0x114ec31c  Time:  290374428;  DifTime: 257
Raw 0x114ec41c  Time:  290374684;  DifTime: 256
Raw 0x114ec54b  Time:  290374987;  DifTime: 303
Raw 0x114ec642  Time:  290375234;  DifTime: 247
Raw 0x114ec73a  Time:  290375482;  DifTime: 248
Raw 0x114ec852  Time:  290375762;  DifTime: 280
Raw 0x114ec950  Time:  290376016;  DifTime: 254
Raw 0x114eca46  Time:  290376262;  DifTime: 246
Raw 0x114ecb3f  Time:  290376511;  DifTime: 249
Raw 0x114ecc38  Time:  290376760;  DifTime: 249
Raw 0x114ecd2f  Time:  290377007;  DifTime: 247
Raw 0x114ece87  Time:  290377351;  DifTime: 344
Raw 0x114ecf81  Time:  290377601;  DifTime: 250
Raw 0x114ed078  Time:  290377848;  DifTime: 247
Raw 0x114ed16c  Time:  290378092;  DifTime: 244
Raw 0x114ed262  Time:  290378338;  DifTime: 246
Raw 0x114ed358  Time:  290378584;  DifTime: 246
Raw 0x114ed450  Time:  290378832;  DifTime: 248
Raw 0x114ed547  Time:  290379079;  DifTime: 247
Raw 0x114ed63e  Time:  290379326;  DifTime: 247
Raw 0x114ed736  Time:  290379574;  DifTime: 248
Raw 0x114ed82c  Time:  290379820;  DifTime: 246
Raw 0x114ed921  Time:  290380065;  DifTime: 245
Raw 0x114eda17  Time:  290380311;  DifTime: 246
Raw 0x114edb0d  Time:  290380557;  DifTime: 246
Raw 0x114edc06  Time:  290380806;  DifTime: 249
Raw 0x114edcfd  Time:  290381053;  DifTime: 247
Raw 0x114eddf4  Time:  290381300;  DifTime: 247
Raw 0x114edeec  Time:  290381548;  DifTime: 248
Raw 0x114edfe4  Time:  290381796;  DifTime: 248
Raw 0x114ee0da  Time:  290382042;  DifTime: 246
Raw 0x114ee1d5  Time:  290382293;  DifTime: 251
Raw 0x114ee2ca  Time:  290382538;  DifTime: 245
Raw 0x114ee3c1  Time:  290382785;  DifTime: 247
Raw 0x114ee4b8  Time:  290383032;  DifTime: 247
Raw 0x114ee5ad  Time:  290383277;  DifTime: 245
Raw 0x114ee6a4  Time:  290383524;  DifTime: 247
Raw 0x114ee79a  Time:  290383770;  DifTime: 246
Raw 0x114ee892  Time:  290384018;  DifTime: 248
Raw 0x114ee988  Time:  290384264;  DifTime: 246
Raw 0x114eea7d  Time:  290384509;  DifTime: 245
Raw 0x114eeb71  Time:  290384753;  DifTime: 244
Raw 0x114eed06  Time:  290385158;  DifTime: 405
Raw 0x114eee0a  Time:  290385418;  DifTime: 260
Raw 0x114eef75  Time:  290385781;  DifTime: 363
Raw 0x114ef076  Time:  290386038;  DifTime: 257
Raw 0x114ef17a  Time:  290386298;  DifTime: 260
Raw 0x114ef27d  Time:  290386557;  DifTime: 259
Raw 0x114ef382  Time:  290386818;  DifTime: 261
Raw 0x114ef484  Time:  290387076;  DifTime: 258
Raw 0x114ef585  Time:  290387333;  DifTime: 257
Raw 0x114ef6e3  Time:  290387683;  DifTime: 350
Raw 0x114ef7e5  Time:  290387941;  DifTime: 258
Raw 0x114ef8e4  Time:  290388196;  DifTime: 255
Raw 0x114ef9e6  Time:  290388454;  DifTime: 258
Raw 0x114efae7  Time:  290388711;  DifTime: 257
Raw 0x114efbe9  Time:  290388969;  DifTime: 258
Raw 0x114efcea  Time:  290389226;  DifTime: 257
Raw 0x114efdea  Time:  290389482;  DifTime: 256
Raw 0x114efee7  Time:  290389735;  DifTime: 253
Raw 0x114effe7  Time:  290389991;  DifTime: 256
Raw 0x114f00ea  Time:  290390250;  DifTime: 259
Raw 0x114f01eb  Time:  290390507;  DifTime: 257
Raw 0x114f02f0  Time:  290390768;  DifTime: 261
Raw 0x114f03f4  Time:  290391028;  DifTime: 260
Raw 0x114f04f7  Time:  290391287;  DifTime: 259
Raw 0x114f05fb  Time:  290391547;  DifTime: 260
Raw 0x114f06fb  Time:  290391803;  DifTime: 256
Raw 0x114f07fd  Time:  290392061;  DifTime: 258
Raw 0x114f0900  Time:  290392320;  DifTime: 259
Raw 0x114f0a01  Time:  290392577;  DifTime: 257
Raw 0x114f0b03  Time:  290392835;  DifTime: 258
Raw 0x114f0c05  Time:  290393093;  DifTime: 258
Raw 0x114f0d08  Time:  290393352;  DifTime: 259
Raw 0x114f0e0b  Time:  290393611;  DifTime: 259
Raw 0x114f0f0f  Time:  290393871;  DifTime: 260
